站代號,類別,站名,縣市,鄉鎮區,地址,電話,服務中心,營業中,國道高速公路,無鉛92,無鉛95,無鉛98,酒精汽油,煤油,超柴,會員卡,刷卡自助,自助柴油站,電子發票,悠遊卡,一卡通,HappyCash,經度,緯度,營業時間,洗車類別,etag申裝儲值時間,保養間時間
SS6212E19,加盟站,山隆苓雅,高雄市,苓雅區,輜汽路69號,(07)7610048,D5116,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.336517,22.616557,00:00-24:00,"
    ","
    ","
    "
SS6212E20,加盟站,鑫敏祥,屏東縣,里港鄉,鐵店村里港路400號,(08)7720777,D512B,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,120.503171,22.782326,00:00-24:00,"
    ","
    ","
    "
SS6212E21,加盟站,台糖鳳仁,高雄市,仁武區,灣內里鳳仁路102號,(07)3725141,D512C,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.35099,22.69021,06:30-22:30,"
    ","
    ","
    "
SS6212E22,加盟站,新厝,高雄市,大寮區,鳳林二路137號,(07)7875506,D5116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.411652,22.56102,00:00-24:00,"
    ","
    ","
    "
SS6212E23,加盟站,新厝大發,高雄市,大寮區,鳳林二路802號,(07)7878075,D5116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.40733,22.581855,00:00-24:00,"
    ","
    ","
    "
SS6212E24,加盟站,北基香揚,屏東縣,長治鄉,瑞光路一段400號,(08)7233398,D512B,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,120.512768,22.666259,06:00-23:00,"
    ","
    ","
    "
SS6212E25,加盟站,北基健民,屏東縣,屏東市,建國路130號,(08)7523396,D512B,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,120.481126,22.6651552,00:00-24:00,"
    ","
    ","
    "
SS6212E26,加盟站,北基百利,屏東縣,長治鄉,中興路98-1號,(08)7383509,D512B,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.5138303,22.6849542,06:30-22:30,"
    ","
    ","
    "
SS6212E27,加盟站,金寧,金門縣,金寧鄉,桃園路368號,(082)324849,D5123,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,118.337454,24.430081,00:00-24:00,"
    ","
    ","
    "
SS6212E29,加盟站,新厝高鳳,高雄市,小港區,高鳳路272號,(07)7932588,D5116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.371957,22.57752,00:00-24:00,"
    ","
    ","
    "
SS6212E30,加盟站,新厝中安,高雄市,鳳山區,中安路709號,(07)7922755,D5116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.360635,22.585071,00:00-24:00,"
    ","
    ","
    "
SS6212E31,加盟站,新厝自由,高雄市,三民區,自由一路276號,(07)3803366,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.308922,22.653516,00:00-24:00,"
    ","
    ","
    "
SS6212E32,加盟站,北基合順,屏東縣,潮州鎮,介壽路348號,(08)7805688,D512B,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.533199,22.5371543,06:00-22:00,"
    ","
    ","
    "
SS6212E33,加盟站,新厝十全,高雄市,三民區,十全一路11號,(07)3223885,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.312585,22.64474,00:00-24:00,"
    ","
    ","
    "
SS6212E34,加盟站,北基楓港,屏東縣,枋山鄉,楓港村舊庄路163號,(08)8772177,D512B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.687872,22.2058758,00:00-24:00,"
    ","
    ","
    "
SS6212E35,加盟站,新厝明誠,高雄市,鼓山區,明誠三路639號,(07)5555570,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.296533,22.660943,00:00-24:00,"
    ","
    ","
    "
SS6212E36,加盟站,北基大立,高雄市,苓雅區,凱旋三路657號,(07)7151301,D5116,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,120.326431,22.617008,00:00-24:00,"
    ","
    ","
    "
SS6212E37,加盟站,北基九如路,高雄市,三民區,九如一路878號,(07)3809312,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.318322,22.640203,00:00-24:00,"
    ","
    ","
    "
SS6212E38,加盟站,新厝灣內,高雄市,仁武區,澄觀路一段80號1樓,(07)3728082,D512C,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.35536,22.68705,00:00-24:00,"
    ","
    ","
    "
SS6212E39,加盟站,新厝德中,高雄市,楠梓區,德中路168號,(07)3011828,D512C,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.27673,22.72444,00:00-24:00,"
    ","
    ","
    "
SS6212E40,加盟站,永晉潭頭,高雄市,林園區,鳳林路三段650號,(07)6433066,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.401152,22.526304,00:00-24:00,"
    ","
    ","
    "
SS6212E41,加盟站,千越鳳林,高雄市,鳳山區,鳳林路91號,(07)7013934,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.374544,22.62255,00:00-24:00,"
    ","
    ","
    "
SS6212E42,加盟站,桂格,屏東縣,枋寮鄉,隆山村中正大路28號,(08)8788188,D512B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.610928,22.345764,07:00-01:00,"
    ","
    ","
    "
SS6212E43,加盟站,桂華,高雄市,左營區,博愛四路19號,(07)3416037,D5116,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,120.310493,22.68207,00:00-24:00,"
    ","
    ","
    "
SS6212E44,加盟站,中崙,高雄市,鳳山區,油管路38號,(07)7532979,D5116,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,120.355105,22.606803,06:00-22:00,"
    ","
    ","
    "
SS6212E45,加盟站,華豐,高雄市,鳳山區,鳳南路286號,(07)7245767,D5116,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,120.334711,22.602879,00:00-24:00,"
    ","
    ","
    "
SS6212E46,加盟站,源興,高雄市,鳳山區,油管路99號,(07)7539799,D5116,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,120.348984,22.60704,00:00-24:00,"
    ","
    ","
    "
SS6212E47,加盟站,亞柏小港,高雄市,小港區,東亞路2號,(07)8133991,D5116,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,120.328202,22.56627,00:00-24:00,"
    ","
    ","
    "
SS6212E48,加盟站,亞柏八卦寮,高雄市,仁武區,八德西路433號,(07)3717900,D512C,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.32906,22.68167,00:00-24:00,"
    ","
    ","
    "
SS6212E49,加盟站,亞柏新園,屏東縣,新園鄉,仙吉村仙吉路308號,(08)8686812,D512B,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.4635212,22.547151,00:00-24:00,"
    ","
    ","
    "
SS6212E50,加盟站,亞柏潮州,屏東縣,潮州鎮,三共里延平路342號,(08)7893983,D512B,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.5401691,22.5602056,00:00-24:00,"
    ","
    ","
    "
SS6212E51,加盟站,亞柏仁武,高雄市,仁武區,澄觀路一段1111號,(07)3711336,D512C,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.35911,22.70143,00:00-24:00,"
    ","
    ","
    "
SS6212E52,加盟站,北基高旗,高雄市,鳳山區,鳳仁路91號,(07)7409408,D5116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.370363,22.6364,00:00-24:00,"
    ","
    ","
    "
SS6212E53,加盟站,屏東中山,屏東縣,屏東市,崇蘭里20鄰中山路169號,(08)7338359,D512B,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,120.4843116,22.6834712,00:00-24:00,"
    ","
    ","
    "
SS6212E54,加盟站,千越鳥松,高雄市,鳥松區,中正路44-77號,(07)7319462,D512C,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.36513,22.65354,00:00-24:00,"
    ","
    ","
    "
SS6212E55,加盟站,枋寮北,屏東縣,枋寮鄉,中山路二段180號,(08)8717158,D512B,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.5958,22.3835,00:00-24:00,"
    ","
    ","
    "
SS6212E57,加盟站,凱旋,高雄市,前鎮區,凱旋四路560號,(07)8216871,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.318056,22.597062,00:00-24:00,"
    ","
    ","
    "
SS6212E59,加盟站,大立鴻福,金門縣,金湖鎮,瓊徑路7號,(082)337989,D5123,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,118.388235,24.443829,00:00-24:00,"
    ","
    ","
    "
SS6212E60,加盟站,大順,高雄市,三民區,大順二路 736號,(07)3960518,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.31862,22.654009,00:00-24:00,"
    ","
    ","
    "
SS6212E61,加盟站,友情,高雄市,岡山區,介壽東路83號,(07)6258611,D512C,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.31349,22.78613,06:00-23:00,"
    ","
    ","
    "
SS6212E62,加盟站,本洲,高雄市,永安區,維新路18-1號,(07)6233026,D512C,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.25742,22.80832,06:30-21:00,"
    ","
    ","
    "
SS6212E63,加盟站,興中路,屏東縣,高樹鄉,高樹村興中路355-1號,(08)7963855,D512B,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.6005879,22.8292241,06:00-21:00,"
    ","
    ","
    "
SS6212E64,加盟站,北基金獅,高雄市,三民區,鼎力路36號,(07)3107389,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.321974,22.662996,00:00-24:00,"
    ","
    ","
    "
SS6212E66,加盟站,山隆岡燕,高雄市,岡山區,岡燕路500號,(07)6212451,D512C,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.31029,22.79076,06:00-22:00,"
    ","
    ","
    "
SS6212E67,加盟站,北基岡山,高雄市,岡山區,岡山路608號,(07)6226798,D512C,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.29142,22.80249,00:00-24:00,"
    ","
    ","
    "
SS6212E68,加盟站,沙美,金門縣,金沙鎮,環島北路四段569號,(082)355678,D5123,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,118.4100959,24.4905386,07:00-20:00,"
    ","
    ","
    "
SS6212E69,加盟站,岡山交流道,高雄市,燕巢區,安招路1044號,(07)6262188,D512C,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.31702,22.78711,00:00-24:00,"
    ","
    ","
    "
SS6212E70,加盟站,山隆雄園,高雄市,林園區,中門路1-29號,(07)6415389,D5116,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.3694296,22.5063115,06:00-22:00,"
    ","
    ","
    "
SS6212E71,加盟站,屏東交流道,屏東縣,屏東市,三山里14鄰海豐街2-25號,(08)7382999,D512B,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.5069761,22.6968343,00:00-24:00,"
    ","
    ","
    "
SS6212E72,加盟站,大誠,高雄市,楠梓區,德惠路136號,(07)3661956,D512C,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.30343,22.72875,00:00-24:00,"
    ","
    ","
    "
SS6212E73,加盟站,嘉泉,屏東縣,內埔鄉,大新路66號,(08)7706689,D512B,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.5926328,22.6694423,06:30-21:30,"
    ","
    ","
    "
SS6212E74,加盟站,金門,金門縣,金寧鄉,伯玉路一段222號,(082)320170,D5123,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,118.3345061,24.4567205,00:00-24:00,"
    ","
    ","
    "
SS6212E75,加盟站,北基百利瑞光,屏東縣,屏東市,華山里瑞光路三段202號,(08)7351168,D512B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.5030123,22.6917711,06:30-22:30,"
    ","
    ","
    "
SS6212E76,加盟站,北基后園六八,金門縣,金湖鎮,后園68號,(082)336205,D5123,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,118.3766352,24.4493726,00:00-24:00,"
    ","
    ","
    "
SS6212E77,加盟站,華盟,高雄市,三民區,中華二路372號,(07)3112688,D5116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.292260662543,22.6489358228316,00:00-24:00,"
    ","
    ","
    "
SS6212E78,加盟站,源大,屏東縣,新園鄉,南興路720號,(08)8338686,D512B,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,120.460651,22.4984329,06:30-22:30,"
    ","
    ","
    "
SS6212W01,加盟站,東隆漁船,屏東縣,東港鎮,朝安里13鄰新生一路47號,(08)8322700,D512B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.444309,22.466348,06:00-18:00,"
    ","
    ","
    "
SS6212W03,加盟站,滿豐漁船,屏東縣,東港鎮,朝安里13鄰新生一路55號,(08)8311108,D512B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.443646,22.466556,05:00-19:00,"
    ","
    ","
    "
SS6212W07,加盟站,高雄市小港區漁會漁船,高雄市,小港區,光和路100-1號,(07)8225268,D5116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.340192,22.555003,07:00-17:00,"
    ","
    ","
    "
TT6212A02,加盟站,國園,新北市,三重區,重新路三段49號,(02)29800335,D2116,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,121.492975,25.062004,00:00-24:00,"
    ","
    ","
    "
TT6212A03,加盟站,山佳,新北市,樹林區,中山路三段30號,(02)26805524,D2116,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,121.39521,24.97282,06:30-22:30,"
    ","
    ","
    "
TT6212A05,加盟站,上群,新北市,五股區,新五路二段126號,(02)22927871,D2116,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.438043,25.077456,06:00-23:00,"
    ","
    ","
    "
TT6212A09,加盟站,北基新海,新北市,板橋區,新海路137號,(02)22568588,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.460509,25.024717,00:00-24:00,"
    ","
    ","
    "
TT6212A10,加盟站,三鶯,新北市,三峽區,復興路316號,(02)26731177,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.365216,24.939448,00:00-24:00,"
    ","
    ","
    "
TT6212A16,加盟站,協記,台北市,內湖區,新明路305號,(02)27915409,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.585,25.057,00:00-24:00,"
    ","
    ","
    "
TT6212A17,加盟站,浮洲,新北市,樹林區,中正路105號,(02)26828826,D2116,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,121.424975,25.001597,06:30-22:30,"
    ","
    ","
    "
TT6212A18,加盟站,永和,新北市,永和區,中和路573號,(02)29281516,D2116,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.511772,25.004067,00:00-24:00,"
    ","
    ","
    "
TT6212A21,加盟站,康寧,台北市,內湖區,康寧路三段30號,(02)26328788,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.608417,25.072558,00:00-24:00,"
    ","
    ","
    "
TT6212A24,加盟站,連城,新北市,土城區,金城路三段283號,(02)22668911,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.473684,24.991134,00:00-24:00,"
    ","
    ","
    "
TT6212A25,加盟站,獅子頭,新北市,八里區,龍米路一段50號,(02)26183718,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.456454,25.120594,00:00-24:00,"
    ","
    ","
    "
TT6212A28,加盟站,重陽橋,新北市,三重區,集賢路72號,(02)28575135,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.493,25.089,00:00-24:00,"
    ","
    ","
    "
TT6212A30,加盟站,世新,台北市,文山區,景興路293號,(02)29354466,D2116,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,121.542392,24.989423,00:00-24:00,"
    ","
    ","
    "
TT6212A31,加盟站,安坑,新北市,新店區,安和路二段192號,(02)22114678,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.518724,24.974874,00:00-24:00,"
    ","
    ","
    "
TT6212A34,加盟站,五工,新北市,新莊區,五工路60號,(02)85215660,D2116,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.459029,25.063209,00:00-24:00,"
    ","
    ","
    "
TT6212A37,加盟站,八仙,新北市,八里區,龍米路一段51號,(02)26182297,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.455853,25.120419,00:00-24:00,"
    ","
    ","
    "
TT6212A39,加盟站,柑園,新北市,樹林區,佳園路二段47號,(02)26803001,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.391608,24.962343,00:00-24:00,"
    ","
    ","
    "
TT6212A44,加盟站,昇易,新北市,五股區,新五路二段129號,(02)22916276,D2116,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,121.437633,25.07775,00:00-24:00,"
    ","
    ","
    "
TT6212A46,加盟站,明湖,新北市,汐止區,康寧街536號,(02)26951863,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.634138,25.068863,00:00-24:00,"
    ","
    ","
    "
TT6212A50,加盟站,永盛,新北市,樹林區,中華路1-1號,(02)86858070,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.424892,24.983974,00:00-24:00,"
    ","
    ","
    "
TT6212A51,加盟站,紫陽,台北市,內湖區,文德路206號,(02)26579000,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.583478,25.078381,00:00-24:00,"
    ","
    ","
    "
TT6212A53,加盟站,四海,新北市,汐止區,大同路一段一號,(02)86463339,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.621158,25.055135,00:00-24:00,"
    ","
    ","
    "
TT6212A55,加盟站,伯爵,新北市,汐止區,汐萬路一段39號,(02)26434463,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.654932,25.069257,00:00-24:00,"
    ","
    ","
    "
TT6212A59,加盟站,華城,新北市,新店區,安康路一段319號,(02)22128000,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.521961,24.963696,00:00-24:00,"
    ","
    ","
    "
TT6212A60,加盟站,四十張,新北市,中和區,連城路629號,(02)22218723,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.476702,24.991776,00:00-24:00,"
    ","
    ","
    "
TT6212A61,加盟站,車子路,新北市,新店區,安康路二段269號,(02)22123214,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.504492,24.957899,00:00-24:00,"
    ","
    ","
    "
TT6212A62,加盟站,樹新,新北市,樹林區,中正路106號,(02)26820825,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.430098,24.999528,06:30-22:30,"
    ","
    ","
    "
TT6212A67,加盟站,芝山,台北市,士林區,至誠路二段40號,(02)28320320,D2116,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.528698,25.1016931,00:00-24:00,"
    ","
    ","
    "
TT6212A71,加盟站,德安,新北市,新店區,安康路二段362號,(02)22115288,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.501861,24.957445,00:00-24:00,"
    ","
    ","
    "
TT6212A72,加盟站,和信,新北市,樹林區,中正路280-2號,(02)26763158,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.416095,25.00886,07:00-22:30,"
    ","
    ","
    "
TT6212A73,加盟站,中信,新北市,樹林區,大安路1-10號,(02)26758205,D2116,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.426651,25.001909,07:00-21:30,"
    ","
    ","
    "
TT6212A74,加盟站,五城,新北市,新店區,安康路三段800號,(02)22143761,D2116,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.470951,24.939964,06:00-22:00,"
    ","
    ","
    "
TT6212A78,加盟站,車容坊(五股),新北市,五股區,新五路二段279號,(02)22930999,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.4386099,25.0785306,00:00-24:00,"
    ","
    ","
    "
TT6212A80,加盟站,欣欣,新北市,新店區,永安里安和路3段35號,(02)86685314,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.517415,24.981779,00:00-24:00,"
    ","
    ","
    "
TT6212A83,加盟站,永錡,新北市,泰山區,泰林路二段47號,(02)22974554,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.435189,25.057611,00:00-24:00,"
    ","
    ","
    "
TT6212A88,加盟站,濱江,台北市,中山區,濱江街195號,(02)25057789,D2116,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.539409,25.072687,00:00-24:00,"
    ","
    ","
    "
TT6212A89,加盟站,彭厝,新北市,樹林區,八德街395號,(02)86853033,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.415534,24.971472,00:00-24:00,"
    ","
    ","
    "
TT6212A95,加盟站,金樹林,新北市,樹林區,中華路365號,(02)86866016,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.414182,24.980238,06:00-23:00,"
    ","
    ","
    "
TT6212A98,加盟站,大全,新北市,新莊區,五權三路2號,(02)89903399,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.450827,25.061951,07:00-23:00,"
    ","
    ","
    "
TT6212B03,加盟站,東南,新北市,深坑區,北深路三段25巷14號,(02)26629588,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.608573,25.000212,00:00-24:00,"
    ","
    ","
    "
TT6212B06,加盟站,永錡保安,新北市,樹林區,大安路179號,(02)26860590,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.421247,24.996132,00:00-24:00,"
    ","
    ","
    "
TT6212B08,加盟站,新埔,新北市,淡水區,淡金路四段496號,(02)28013101,D2116,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.4521194,25.2254155,00:00-24:00,"
    ","
    ","
    "
TT6212B09,加盟站,嘉尤,新北市,中和區,橋和路241號,(02)22496811,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.494463,25.007013,00:00-24:00,"
    ","
    ","
    "
TT6212B10,加盟站,光仁,新北市,板橋區,三民路一段106號,(02)89530336,D2116,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,121.479137,25.021033,00:00-24:00,"
    ","
    ","
    "
TT6212B17,加盟站,長壽山,新北市,三峽區,介壽路三段131號,(02)86763209,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.397853,24.941968,00:00-24:00,"
    ","
    ","
    "
TT6212B20,加盟站,嘉樂福,新北市,中和區,建八路1號,(02)22235599,D2116,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.485483,24.998644,00:00-24:00,"
    ","
    ","
    "
TT6212B24,加盟站,永錡中正,新北市,新莊區,中正路692之8號,(02)29032955,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.419651,25.028135,00:00-24:00,"
    ","
    ","
    "
TT6212B25,加盟站,汐平,新北市,汐止區,新台五路二段652號,(02)26481530,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.683401,25.068552,00:00-24:00,"
    ","
    ","
    "
TT6212B27,加盟站,華中橋,新北市,中和區,連城路96號,(02)82451791,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.496451,25.000284,00:00-24:00,"
    ","
    ","
    "
TT6212B28,加盟站,聯新,新北市,新莊區,新北大道7段120號,(02)29039393,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.417347,25.032446,00:00-24:00,"
    ","
    ","
    "
TT6212B30,加盟站,興化,新北市,新莊區,復興路三段117號,(02)29905558,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.465227,25.044631,00:00-24:00,"
    ","
    ","
    "
TT6212B31,加盟站,麗馳,台北市,內湖區,舊宗路二段133號,(02)27925356,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.574975,25.069747,00:00-24:00,"
    ","
    ","
    "
TT6212B33,加盟站,民盛,新北市,三峽區,中正路2段362號,(02)86719299,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.365465,24.910167,07:00-22:00,"
    ","
    ","
    "
TT6212B35,加盟站,永錡大安,新北市,樹林區,大安路576號,(02)86751897,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.412042,24.98395,07:00-23:00,"
    ","
    ","
    "
TT6212B40,加盟站,關渡大業,台北市,北投區,大業路157號,(02)28983720,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.49857,25.12471,00:00-24:00,"
    ","
    ","
    "
TT6212B42,加盟站,車容坊關渡橋,新北市,八里區,龍米路二段72-1號,(02)26183987,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.447935,25.141827,00:00-24:00,"
    ","
    ","
    "
TT6212B43,加盟站,石牌愛心,台北市,北投區,承德路7段139號,(02)28206995,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.508652,25.112526,00:00-24:00,"
    ","
    ","
    "
TT6212B48,加盟站,東來,新北市,淡水區,淡金路一段69號,(02)26235566,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.457996,25.173597,00:00-24:00,"
    ","
    ","
    "
TT6212B51,加盟站,全宏,新北市,中和區,中正路828號,(02)22231717,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.484931,25.003479,00:00-24:00,"
    ","
    ","
    "
TT6212B53,加盟站,山隆鶯歌,新北市,鶯歌區,鶯歌路276號,(02)26709799,D2116,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.336213,24.97149,06:00-23:00,"
    ","
    ","
    "
TT6212B61,加盟站,陽光市民,台北市,大安區,建國南路一段57-1號,(02)27529928,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.536998,25.044388,00:00-24:00,"
    ","
    ","
    "
TT6212B63,加盟站,石碇,新北市,石碇區,豐林里文山路一段8號,(02)26633669,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.644262,25.008717,00:00-24:00,"
    ","
    ","
    "
TT6212B68,加盟站,北基冠軍,新北市,土城區,中央路一段7之1號,(02)82733837,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.449829,24.992238,00:00-24:00,"
    ","
    ","
    "
TT6212B69,加盟站,清溪,新北市,三峽區,溪東路89號,(02)86768877,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.401548,24.9347609,00:00-24:00,"
    ","
    ","
    "
TT6212B72,加盟站,楓江,新北市,泰山區,楓江路88號,(02)22977666,D2116,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.436981,25.063474,07:00-21:00,"
    ","
    ","
    "
TT6212B79,加盟站,竹圍,新北市,淡水區,民權路86號,(02)28097273,D2116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.459353,25.133656,00:00-24:00,"
    ","
    ","
    "
TT6212B80,加盟站,莊敬,新北市,新店區,中正路457號,(02)22181270,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.533527,24.981361,00:00-24:00,"
    ","
    ","
    "
TT6212B81,加盟站,全宏二站,新北市,中和區,中和路212號,(02)82458299,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.505806,24.999548,00:00-24:00,"
    ","
    ","
    "
TT6212B82,加盟站,正隆,新北市,板橋區,三民路二段257號,(02)29529260,D2116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.479038,25.011539,00:00-24:00,"
    ","
    ","
    "
